order_id,customer_id,order_date,status,order_total
18572,5669,2023-11-28,delivered,1403.25
18573,5670,2024-02-04,delivered,141.57
18574,5670,2024-06-02,delivered,3527.59
18575,5672,2024-06-02,returned,2039.79
18576,5673,2024-02-22,delivered,34.81
18577,5673,2024-04-15,delivered,1021.91
18578,5673,2024-02-21,delivered,378.09
18579,5673,2024-05-06,delivered,398.04
18580,5673,2024-03-15,shipped,1854.05
18581,5673,2023-12-24,delivered,214.74
18582,5673,2024-03-24,delivered,329.85
18583,5673,2024-06-29,delivered,250.74
18584,5674,2023-08-16,delivered,82.95
18585,5674,2024-03-21,delivered,535.95
18586,5674,2023-08-23,cancelled,1700.67
18587,5674,2024-03-03,delivered,144.4
18588,5674,2023-11-13,shipped,979.09
18589,5674,2024-02-26,delivered,478.91
18590,5674,2024-04-19,delivered,923.26
18591,5674,2023-04-28,cancelled,1153.03
18592,5674,2024-01-26,delivered,2221.55
18593,5674,2023-05-19,shipped,73.02
18594,5674,2024-06-08,delivered,90.31
18595,5674,2023-12-02,delivered,279.39
18596,5675,2023-06-05,delivered,2491.65
18597,5676,2023-11-11,delivered,336.53
18598,5676,2023-11-16,delivered,110.37
18599,5676,2023-06-09,delivered,2079.64
18600,5676,2024-04-20,shipped,469.31
18601,5676,2024-06-05,delivered,487.1
18602,5677,2023-09-17,delivered,333.69
18603,5677,2024-01-30,delivered,568.63
18604,5677,2023-01-20,delivered,285.15
18605,5677,2023-06-28,delivered,145.28
18606,5678,2024-03-17,delivered,2172.92
18607,5679,2023-05-19,shipped,685.53
18608,5679,2023-04-07,delivered,1420.87
18609,5681,2023-10-31,delivered,749.1
18610,5681,2023-03-04,shipped,334.54
18611,5681,2024-04-05,delivered,2427.59
18612,5681,2024-06-03,returned,1542.31
18613,5681,2023-02-10,delivered,645.3
18614,5681,2024-06-09,delivered,765.46
18615,5682,2024-03-19,shipped,79.36
18616,5683,2023-07-14,delivered,988.2
18617,5683,2023-09-17,delivered,1302.09
18618,5683,2024-04-30,delivered,655.35
18619,5683,2022-12-06,shipped,717.57
18620,5683,2023-05-15,delivered,858.8
18621,5684,2023-06-29,delivered,1568.98
18622,5684,2023-07-14,shipped,577.06
18623,5684,2023-11-10,delivered,1259.23
18624,5685,2023-05-12,delivered,231.84
18625,5685,2023-11-28,delivered,807.03
18626,5685,2024-05-30,shipped,2824.33
18627,5686,2023-08-26,shipped,1068.38
18628,5686,2023-07-21,delivered,127.74
18629,5687,2023-08-19,shipped,1472.81
18630,5687,2024-03-28,delivered,1441.26
18631,5687,2024-03-13,delivered,99.12
18632,5687,2024-02-26,processing,408.93
18633,5687,2024-06-15,delivered,27.38
18634,5687,2023-11-25,delivered,183.27
18635,5687,2024-01-27,delivered,967.07
18636,5687,2024-05-28,delivered,1550.22
18637,5688,2023-12-16,cancelled,1790.58
18638,5689,2024-02-24,shipped,278.26
18639,5689,2024-02-29,cancelled,527.44
18640,5689,2023-10-14,cancelled,123.52
18641,5689,2023-08-12,delivered,54.85
18642,5692,2023-03-25,delivered,1188.5
18643,5692,2024-01-20,delivered,1578.6
18644,5693,2024-02-14,delivered,355.37
18645,5694,2024-04-07,delivered,43.45
18646,5695,2023-03-17,delivered,75.33
18647,5695,2024-01-05,shipped,1598.82
18648,5695,2023-05-28,processing,339.13
18649,5695,2023-10-07,delivered,86.31
18650,5696,2024-02-19,delivered,350.36
18651,5696,2023-01-24,delivered,364.5
18652,5696,2023-05-05,delivered,1365.54
18653,5697,2023-12-20,delivered,2073.89
18654,5697,2022-03-12,delivered,1855.16
18655,5697,2022-03-02,delivered,3733.21
18656,5697,2023-12-18,delivered,338.23
18657,5697,2023-02-05,delivered,1088.54
18658,5698,2024-05-08,delivered,915.57
18659,5698,2024-04-25,delivered,456.67
18660,5698,2024-04-05,shipped,355.05
18661,5699,2024-06-19,delivered,61.16
18662,5699,2023-12-28,cancelled,3727.64
18663,5699,2023-08-09,delivered,528.25
18664,5701,2023-09-17,delivered,1368.19
18665,5701,2024-05-09,cancelled,1097.89
18666,5701,2024-01-27,delivered,336.67
18667,5702,2023-10-21,processing,1454.75
18668,5702,2022-11-10,returned,166.92
18669,5704,2024-01-05,delivered,125.04
18670,5704,2023-12-18,delivered,46.35
18671,5704,2024-02-24,delivered,995.89
18672,5704,2024-02-07,delivered,247.76
18673,5705,2023-05-29,shipped,160.44
18674,5706,2023-09-24,delivered,199.29
18675,5706,2023-11-06,delivered,786.32
18676,5706,2023-11-15,delivered,429.96
18677,5706,2024-06-16,processing,1982.48
18678,5706,2023-12-05,shipped,485.0
18679,5707,2023-01-11,delivered,749.54
18680,5707,2024-06-08,cancelled,611.91
18681,5708,2024-01-07,delivered,1401.37
18682,5708,2023-04-18,delivered,860.91
18683,5709,2023-01-30,delivered,124.97
18684,5709,2023-01-29,delivered,317.51
18685,5709,2023-09-22,delivered,56.71
18686,5709,2024-04-21,delivered,49.0
18687,5709,2024-01-01,delivered,214.98
18688,5710,2023-07-23,delivered,2984.08
18689,5710,2023-09-02,delivered,1417.39
18690,5710,2024-03-24,processing,951.56
18691,5710,2023-12-14,delivered,158.25
18692,5710,2024-03-20,delivered,1940.9
18693,5711,2024-04-22,delivered,739.16
18694,5711,2023-12-23,delivered,2281.92
18695,5711,2023-10-29,delivered,836.39
18696,5711,2024-03-12,delivered,107.94
18697,5711,2023-05-29,shipped,2393.24
18698,5711,2023-10-23,delivered,163.97
18699,5711,2024-02-20,shipped,1217.39
18700,5712,2024-05-30,delivered,850.88
18701,5713,2023-07-06,delivered,507.8
18702,5714,2023-09-19,delivered,312.66
18703,5714,2023-07-29,delivered,1113.8
18704,5714,2024-05-04,processing,18.56
18705,5715,2024-04-01,processing,2118.47
18706,5717,2023-08-06,delivered,90.45
18707,5718,2023-09-26,delivered,742.41
18708,5718,2023-11-06,delivered,671.28
18709,5718,2023-07-28,shipped,2432.7
18710,5719,2022-10-19,delivered,1948.6
18711,5721,2024-06-25,delivered,867.14
18712,5721,2024-04-15,delivered,1546.29
18713,5721,2024-04-28,delivered,863.7
18714,5722,2023-11-08,delivered,2324.71
18715,5722,2023-12-03,delivered,1459.1
18716,5722,2024-05-06,delivered,980.29
18717,5722,2024-05-17,delivered,1506.58
18718,5722,2022-11-24,delivered,777.1
18719,5722,2023-04-11,delivered,524.62
18720,5722,2023-02-13,delivered,563.52
18721,5722,2024-05-06,shipped,839.12
18722,5723,2024-04-07,delivered,347.57
18723,5723,2024-06-01,delivered,155.13
18724,5724,2023-02-08,delivered,1477.68
18725,5724,2023-12-05,delivered,2648.36
18726,5724,2023-02-13,returned,232.68
18727,5725,2022-10-14,delivered,1152.32
18728,5725,2024-02-15,delivered,2399.86
18729,5725,2023-09-22,delivered,409.56
18730,5725,2023-07-14,delivered,1076.69
18731,5725,2022-06-26,delivered,920.05
18732,5725,2023-01-05,delivered,1438.41
18733,5725,2023-03-02,returned,1622.76
18734,5725,2023-04-24,returned,830.47
18735,5725,2022-09-08,processing,658.06
18736,5725,2022-12-08,shipped,600.69
18737,5725,2023-10-26,processing,606.91
18738,5725,2023-09-24,delivered,2052.1
18739,5725,2023-02-28,delivered,115.41
18740,5726,2023-04-17,delivered,909.27
18741,5727,2024-03-27,delivered,1608.05
18742,5727,2023-06-15,delivered,453.33
18743,5728,2022-05-11,delivered,993.62
18744,5728,2022-12-10,delivered,463.25
18745,5728,2022-07-24,shipped,712.14
18746,5728,2022-11-07,shipped,383.53
18747,5730,2023-05-10,delivered,277.78
18748,5730,2023-02-28,delivered,1770.25
18749,5730,2023-04-28,delivered,49.12
18750,5732,2023-08-31,delivered,275.13
18751,5733,2024-02-23,delivered,1609.64
18752,5733,2023-09-26,delivered,30.54
18753,5733,2023-12-03,delivered,198.58
18754,5733,2024-01-20,delivered,465.68
18755,5733,2023-09-16,delivered,360.24
18756,5733,2024-06-20,delivered,589.08
18757,5734,2023-03-20,delivered,320.7
18758,5734,2023-11-24,delivered,487.8
18759,5734,2023-01-05,delivered,306.26
18760,5735,2023-10-04,cancelled,229.02
18761,5735,2023-04-30,cancelled,2088.48
18762,5735,2023-06-18,delivered,822.92
18763,5736,2023-04-15,delivered,1951.13
18764,5737,2023-10-16,delivered,123.45
18765,5737,2022-08-22,delivered,646.56
18766,5737,2023-03-22,delivered,744.61
18767,5737,2022-12-13,delivered,29.96
18768,5737,2023-11-15,delivered,170.74
18769,5738,2023-11-20,delivered,669.09
18770,5738,2024-04-04,delivered,371.97
18771,5738,2024-03-27,delivered,1294.68
18772,5738,2023-12-07,delivered,116.31
18773,5738,2024-04-21,shipped,16.22
18774,5739,2022-11-18,delivered,531.2
18775,5739,2022-08-21,delivered,433.91
18776,5741,2023-07-26,processing,2415.42
18777,5741,2024-06-20,delivered,1317.76
18778,5741,2023-10-12,delivered,455.98
18779,5741,2024-05-08,processing,1430.05
18780,5741,2024-01-09,delivered,754.81
18781,5741,2024-05-09,returned,486.26
18782,5741,2024-04-19,delivered,2149.52
18783,5741,2023-10-05,delivered,97.26
18784,5742,2023-11-07,delivered,782.35
18785,5742,2023-07-10,delivered,470.34
18786,5742,2023-09-11,delivered,957.54
18787,5743,2024-06-23,delivered,1802.75
18788,5744,2023-07-16,delivered,1467.47
18789,5744,2023-02-09,delivered,1441.72
18790,5745,2023-05-04,delivered,700.66
18791,5745,2023-10-17,delivered,3447.93
18792,5746,2022-11-08,delivered,245.31
18793,5746,2023-03-05,delivered,2382.83
18794,5746,2024-01-17,delivered,974.91
18795,5746,2022-10-19,shipped,276.65
18796,5746,2024-03-04,delivered,207.55
18797,5746,2023-12-07,delivered,413.09
18798,5749,2024-05-04,delivered,2702.89
18799,5749,2024-06-01,delivered,461.07
18800,5750,2023-08-17,returned,825.82
18801,5750,2023-03-26,delivered,196.31
18802,5750,2024-03-10,processing,380.27
18803,5750,2023-07-31,delivered,543.27
18804,5751,2023-12-27,delivered,1828.24
18805,5751,2023-12-04,delivered,2218.89
18806,5751,2024-01-10,returned,569.0
18807,5751,2024-04-25,returned,177.27
18808,5751,2023-12-01,delivered,1063.64
18809,5751,2024-04-02,delivered,1301.29
18810,5751,2024-01-27,delivered,465.17
18811,5751,2023-11-17,delivered,256.94
18812,5751,2024-03-26,cancelled,17.41
18813,5751,2024-06-24,delivered,136.55
18814,5751,2023-10-13,delivered,338.6
18815,5751,2024-03-24,delivered,524.66
18816,5751,2023-11-15,delivered,142.74
18817,5751,2023-10-13,delivered,309.63
18818,5753,2022-09-06,delivered,2185.35
18819,5753,2022-07-25,delivered,1410.52
18820,5753,2022-11-09,cancelled,178.5
18821,5753,2023-08-23,cancelled,293.22
18822,5753,2024-04-01,delivered,1024.77
18823,5754,2022-09-11,returned,1691.35
18824,5754,2023-01-06,delivered,2187.12
18825,5754,2022-08-04,cancelled,1458.07
18826,5756,2023-08-23,delivered,1329.7
18827,5757,2023-04-30,shipped,452.88
18828,5757,2024-05-02,delivered,99.4
18829,5758,2023-03-29,delivered,138.45
18830,5758,2023-10-08,delivered,810.28
18831,5758,2024-04-04,delivered,209.32
18832,5759,2024-02-08,delivered,174.19
18833,5760,2023-07-13,delivered,1586.05
18834,5760,2023-09-17,shipped,568.1
18835,5760,2024-02-03,delivered,438.48
18836,5760,2023-02-28,delivered,248.61
18837,5760,2023-03-14,delivered,610.56
18838,5760,2022-04-18,delivered,345.84
18839,5761,2024-06-05,delivered,1752.57
18840,5761,2024-04-22,delivered,180.42
18841,5762,2023-10-12,delivered,246.84
18842,5763,2023-06-26,delivered,23.43
18843,5763,2023-08-09,delivered,607.01
18844,5765,2022-12-15,returned,485.13
18845,5765,2023-12-03,delivered,1073.34
18846,5765,2023-12-28,processing,305.28
18847,5765,2023-10-11,cancelled,70.36
18848,5765,2022-08-22,delivered,69.92
18849,5765,2022-10-08,delivered,26.4
18850,5766,2023-04-20,delivered,670.71
18851,5766,2024-02-05,delivered,1430.68
18852,5766,2023-09-11,delivered,2961.99
18853,5766,2024-03-26,shipped,509.8
18854,5767,2024-06-06,processing,157.22
18855,5767,2023-08-03,delivered,1751.92
18856,5767,2023-03-18,processing,1285.38
18857,5768,2023-09-22,delivered,681.1
18858,5768,2023-04-04,delivered,441.0
18859,5769,2023-07-21,shipped,454.42
18860,5769,2023-01-17,processing,68.12
18861,5770,2023-07-26,shipped,4043.27
18862,5770,2024-06-17,delivered,114.62
18863,5771,2024-01-13,delivered,319.19
18864,5771,2024-05-18,delivered,1053.51
18865,5773,2023-05-06,processing,416.99
18866,5774,2022-08-04,delivered,390.33
18867,5774,2022-03-22,shipped,281.22
18868,5775,2023-10-30,cancelled,84.47
18869,5775,2024-03-18,shipped,364.41
18870,5775,2024-06-17,delivered,1527.53
18871,5776,2024-01-04,delivered,303.56
18872,5776,2023-12-04,delivered,714.19
18873,5777,2023-07-21,delivered,876.78
18874,5777,2023-06-21,cancelled,1104.48
18875,5777,2023-11-03,delivered,98.51
18876,5777,2023-10-13,delivered,1189.27
18877,5778,2023-07-16,delivered,660.63
18878,5778,2024-05-30,delivered,537.22
18879,5778,2024-01-24,delivered,900.95
18880,5779,2023-12-14,shipped,1833.05
18881,5779,2023-08-16,processing,68.12
18882,5779,2024-04-27,cancelled,411.88
18883,5779,2023-06-22,shipped,1079.26
18884,5779,2023-10-24,returned,460.52
18885,5780,2022-12-28,delivered,453.08
18886,5780,2022-05-01,cancelled,1523.49
18887,5780,2023-01-09,returned,741.36
18888,5781,2022-10-28,delivered,1350.26
18889,5781,2023-09-24,returned,1630.99
18890,5781,2023-01-02,shipped,2134.73
18891,5781,2024-05-04,delivered,259.15
18892,5781,2023-12-08,delivered,214.23
18893,5781,2022-08-28,cancelled,1485.36
18894,5781,2024-01-12,processing,2197.02
18895,5781,2024-05-07,delivered,1469.66
18896,5781,2022-06-28,delivered,2235.23
18897,5782,2023-03-09,delivered,1091.91
18898,5782,2024-04-06,delivered,462.12
18899,5782,2022-08-23,delivered,271.24
18900,5782,2024-02-01,delivered,1709.43
18901,5783,2023-11-10,delivered,104.4
18902,5783,2023-12-13,cancelled,397.17
18903,5784,2024-04-25,delivered,79.57
18904,5784,2023-12-23,delivered,37.9
18905,5784,2024-05-19,delivered,713.43
18906,5784,2024-04-28,delivered,619.62
18907,5784,2024-06-20,delivered,66.03
18908,5784,2023-12-19,shipped,847.7
18909,5784,2024-01-25,delivered,331.34
18910,5784,2024-03-08,delivered,742.98
18911,5784,2024-05-06,delivered,1521.94
18912,5784,2024-03-22,delivered,3021.36
18913,5784,2024-01-08,delivered,703.1
18914,5784,2023-12-27,delivered,105.61
18915,5784,2024-02-23,delivered,850.03
18916,5784,2024-01-18,delivered,2189.29
18917,5784,2024-01-21,delivered,319.72
18918,5784,2024-02-13,delivered,1456.67
18919,5785,2023-12-06,delivered,569.9
18920,5785,2024-03-15,cancelled,1595.26
18921,5786,2023-07-01,delivered,130.83
18922,5786,2023-10-12,delivered,22.78
18923,5786,2024-02-24,delivered,1605.38
18924,5786,2024-04-27,delivered,564.63
18925,5788,2023-06-27,shipped,244.35
18926,5788,2024-04-17,delivered,955.95
18927,5788,2023-10-11,delivered,628.88
18928,5788,2024-01-18,shipped,1900.0
18929,5788,2023-10-24,delivered,554.33
18930,5788,2024-03-03,delivered,924.1
18931,5788,2024-02-21,delivered,833.99
18932,5788,2023-11-18,delivered,1177.75
18933,5788,2024-06-09,processing,1101.16
18934,5788,2024-05-16,delivered,355.63
18935,5789,2023-07-26,delivered,2578.33
18936,5790,2024-01-14,shipped,810.08
18937,5791,2023-08-14,delivered,109.75
18938,5791,2023-09-25,cancelled,1034.79
18939,5791,2024-02-21,delivered,1959.93
18940,5791,2023-08-29,delivered,575.37
18941,5791,2024-01-18,delivered,1709.05
18942,5791,2024-03-28,shipped,1112.96
18943,5791,2023-09-06,delivered,106.84
18944,5792,2022-11-21,delivered,416.77
18945,5793,2022-11-11,delivered,634.31
18946,5793,2022-12-24,cancelled,854.22
18947,5793,2023-06-05,delivered,137.12
18948,5793,2023-04-03,delivered,265.55
18949,5794,2024-01-24,delivered,396.83
18950,5794,2024-02-16,delivered,1625.73
18951,5795,2022-12-28,delivered,271.58
18952,5796,2023-12-05,delivered,1457.07
18953,5796,2023-08-25,delivered,1525.11
18954,5796,2022-12-15,delivered,2025.76
18955,5797,2023-11-02,shipped,561.88
18956,5799,2023-03-07,delivered,34.26
18957,5799,2024-01-22,cancelled,887.28
18958,5800,2023-03-12,delivered,2697.44
18959,5800,2023-07-22,delivered,147.01
18960,5800,2023-10-26,delivered,446.86
18961,5800,2023-06-06,cancelled,162.94
18962,5801,2022-05-01,shipped,397.02
18963,5801,2023-06-05,delivered,1545.49
18964,5801,2024-05-11,delivered,471.7
18965,5801,2022-07-15,delivered,2989.8
18966,5801,2023-02-04,delivered,146.06
18967,5801,2022-12-15,shipped,233.89
18968,5801,2022-10-16,shipped,1020.46
18969,5801,2023-09-01,returned,962.59
18970,5801,2023-01-30,delivered,1435.84
18971,5801,2022-12-15,delivered,41.57
18972,5801,2022-08-19,shipped,251.19
18973,5802,2023-05-25,shipped,1137.0
18974,5802,2024-06-25,delivered,198.59
18975,5803,2024-04-13,delivered,447.66
18976,5804,2023-12-03,delivered,370.65
18977,5805,2023-10-22,delivered,1072.68
18978,5805,2023-07-11,returned,1757.62
18979,5806,2023-10-16,delivered,292.02
18980,5807,2024-05-26,delivered,61.71
18981,5807,2023-01-02,delivered,637.32
18982,5807,2023-10-07,shipped,442.83
18983,5807,2022-12-20,processing,210.63
18984,5807,2023-06-20,delivered,2137.57
18985,5807,2023-08-06,cancelled,2261.74
18986,5807,2022-12-29,delivered,2618.97
18987,5808,2024-02-12,delivered,667.78
18988,5808,2024-04-12,processing,2014.05
18989,5808,2024-02-08,delivered,2825.06
18990,5809,2024-01-26,cancelled,495.1
18991,5809,2023-12-27,shipped,30.64
18992,5809,2023-09-23,processing,474.71
18993,5810,2023-09-24,delivered,1630.98
18994,5810,2023-04-27,delivered,37.38
18995,5810,2023-09-18,delivered,2251.27
18996,5810,2023-04-26,cancelled,3180.17
18997,5810,2024-05-02,delivered,286.93
18998,5810,2022-11-26,delivered,54.15
18999,5810,2023-02-10,delivered,688.5
19000,5810,2023-03-13,shipped,89.34
19001,5810,2024-02-17,delivered,1010.91
19002,5810,2023-07-18,delivered,440.19
19003,5810,2023-09-22,delivered,725.38
19004,5810,2023-04-09,delivered,1666.33
19005,5811,2023-08-24,shipped,1209.58
19006,5811,2024-02-02,delivered,2261.32
19007,5812,2024-02-14,delivered,247.2
19008,5812,2023-12-02,delivered,834.31
19009,5812,2024-02-21,shipped,1117.18
19010,5812,2024-03-23,delivered,2560.84
19011,5812,2023-06-02,processing,922.06
19012,5812,2023-07-31,delivered,1210.14
19013,5812,2024-01-16,shipped,779.25
19014,5813,2024-04-04,delivered,2442.07
19015,5813,2024-02-20,delivered,1938.82
19016,5813,2023-09-15,delivered,2905.17
19017,5813,2023-06-10,delivered,416.6
19018,5814,2023-12-14,delivered,307.07
19019,5814,2024-06-14,processing,136.01
19020,5814,2024-05-09,delivered,2609.37
19021,5814,2024-02-04,delivered,602.9
19022,5814,2024-03-21,delivered,1393.47
19023,5814,2024-01-26,cancelled,1761.81
19024,5815,2024-05-21,delivered,2668.38
19025,5815,2023-10-10,delivered,743.44
19026,5815,2024-04-21,delivered,52.83
19027,5816,2023-08-05,delivered,1482.41
19028,5816,2023-05-14,delivered,1364.17
19029,5817,2024-05-04,delivered,1257.39
19030,5817,2023-01-17,delivered,720.28
19031,5817,2022-12-03,delivered,1808.51
19032,5817,2023-12-06,delivered,654.91
19033,5819,2024-05-09,shipped,1253.12
19034,5820,2023-04-26,processing,545.27
19035,5820,2023-06-19,delivered,445.98
19036,5820,2023-09-06,shipped,3428.65
19037,5820,2024-05-28,shipped,1721.97
19038,5820,2024-04-18,shipped,2124.21
19039,5820,2024-06-16,delivered,1077.43
19040,5820,2024-03-10,delivered,2067.99
19041,5821,2023-09-01,cancelled,767.52
19042,5821,2023-04-17,delivered,237.29
19043,5822,2024-01-29,delivered,112.2
19044,5822,2024-05-20,returned,202.36
19045,5823,2024-01-30,delivered,467.34
19046,5823,2024-01-15,delivered,516.49
19047,5823,2024-05-04,processing,194.1
19048,5825,2023-08-14,delivered,190.06
19049,5825,2024-02-09,cancelled,883.88
19050,5825,2023-05-04,cancelled,737.24
19051,5825,2023-12-17,delivered,97.87
19052,5825,2023-11-13,delivered,103.33
19053,5825,2023-09-04,delivered,1725.52
19054,5825,2023-07-07,delivered,1034.81
19055,5826,2023-12-12,delivered,788.59
19056,5826,2024-06-03,delivered,724.3
19057,5826,2023-07-04,delivered,2074.41
19058,5826,2023-02-23,delivered,307.59
19059,5827,2024-03-25,shipped,131.19
19060,5827,2022-05-06,shipped,2213.37
19061,5827,2022-06-12,delivered,1486.94
19062,5827,2022-08-14,delivered,856.12
19063,5828,2024-03-16,delivered,454.07
19064,5828,2023-06-04,delivered,934.01
19065,5828,2023-12-01,delivered,1451.37
19066,5828,2023-07-04,processing,593.23
19067,5829,2023-06-30,cancelled,229.74
19068,5829,2023-05-03,shipped,941.12
19069,5830,2023-05-28,delivered,479.86
19070,5830,2023-10-27,delivered,629.3
19071,5830,2023-05-26,delivered,106.5
19072,5831,2024-03-15,delivered,185.63
19073,5831,2024-05-12,delivered,1011.28
19074,5831,2023-08-13,delivered,1978.89
19075,5831,2022-11-20,delivered,645.88
19076,5832,2023-01-06,delivered,1978.14
19077,5832,2024-02-09,delivered,3322.75
19078,5833,2023-10-27,cancelled,784.18
19079,5833,2023-10-02,delivered,2612.82
19080,5834,2024-06-03,delivered,930.63
19081,5834,2023-08-06,processing,451.66
19082,5834,2023-06-02,delivered,1498.46
19083,5835,2024-05-06,cancelled,1090.43
19084,5835,2023-07-30,delivered,328.48
19085,5835,2023-06-30,processing,850.58
19086,5836,2023-12-11,shipped,4856.84
19087,5836,2024-03-29,delivered,1414.11
19088,5836,2024-04-09,delivered,559.92
19089,5836,2023-10-25,delivered,1182.1
19090,5837,2024-05-02,delivered,587.87
19091,5838,2023-02-22,delivered,1333.42
19092,5838,2023-02-01,delivered,3276.68
19093,5838,2024-04-07,shipped,34.54
19094,5838,2022-06-13,delivered,734.3
19095,5838,2023-04-05,delivered,533.65
19096,5838,2023-03-01,delivered,805.34
19097,5838,2023-07-13,delivered,127.98
19098,5838,2022-08-11,processing,1786.66
19099,5838,2022-09-02,processing,246.63
19100,5839,2022-08-27,cancelled,1208.31
19101,5839,2024-02-16,returned,3525.32
19102,5840,2023-07-09,delivered,332.25
19103,5840,2024-01-30,delivered,2371.39
19104,5840,2023-06-13,delivered,274.47
19105,5840,2024-01-21,cancelled,1410.61
19106,5841,2023-10-09,cancelled,188.16
19107,5841,2024-03-07,delivered,451.06
19108,5842,2024-05-19,shipped,703.22
19109,5843,2024-06-20,delivered,90.66
19110,5843,2024-02-22,delivered,294.24
19111,5844,2024-05-13,cancelled,805.56
19112,5844,2024-04-29,delivered,101.8
19113,5844,2022-09-18,delivered,1359.67
19114,5844,2023-01-03,delivered,373.38
19115,5844,2023-01-15,delivered,322.05
19116,5845,2024-01-03,returned,809.58
19117,5846,2023-12-06,delivered,305.73
19118,5847,2023-02-08,delivered,840.94
19119,5847,2024-04-27,delivered,2024.53
19120,5848,2023-12-28,delivered,1179.36
19121,5848,2023-09-13,delivered,506.03
19122,5848,2024-04-26,delivered,572.46
19123,5848,2024-02-19,delivered,311.03
19124,5849,2023-08-13,shipped,704.8
19125,5849,2024-05-12,delivered,435.04
19126,5849,2023-10-13,returned,1976.88
19127,5850,2022-05-16,delivered,178.24
19128,5850,2024-01-22,processing,2703.2
19129,5851,2023-11-11,returned,34.02
19130,5851,2022-06-03,shipped,269.12
19131,5851,2022-08-20,delivered,1140.4
19132,5852,2024-05-10,delivered,1135.5
19133,5853,2022-08-04,cancelled,196.09
19134,5853,2023-08-09,shipped,622.81
19135,5853,2022-08-18,delivered,2208.58
19136,5854,2024-04-22,delivered,418.83
19137,5854,2023-07-19,returned,1992.57
19138,5854,2024-01-17,shipped,917.23
19139,5855,2024-06-22,cancelled,1028.36
19140,5855,2023-12-08,shipped,3660.39
19141,5855,2023-07-01,delivered,551.32
19142,5856,2023-08-29,processing,702.37
19143,5857,2024-06-03,delivered,1059.68
19144,5857,2023-11-10,delivered,1158.63
19145,5858,2024-06-28,delivered,233.91
19146,5858,2022-11-02,delivered,1523.0
19147,5858,2024-02-29,delivered,1671.69
19148,5859,2023-01-08,delivered,1584.64
19149,5859,2023-04-20,delivered,488.33
19150,5859,2023-11-11,processing,25.24
19151,5859,2024-02-23,delivered,498.51
19152,5859,2023-09-19,delivered,534.73
19153,5859,2022-11-15,delivered,816.06
19154,5859,2022-09-09,cancelled,254.2
19155,5860,2024-05-10,cancelled,99.27
19156,5860,2023-09-12,delivered,3783.95
19157,5860,2024-02-19,delivered,708.16
19158,5860,2024-04-01,delivered,930.06
19159,5860,2024-03-02,delivered,99.57
19160,5860,2023-07-04,delivered,219.3
19161,5860,2024-04-01,delivered,265.57
19162,5860,2024-05-18,cancelled,612.33
19163,5860,2024-04-08,delivered,462.81
19164,5860,2023-12-16,delivered,1077.01
19165,5861,2023-04-28,delivered,2109.95
19166,5862,2024-01-03,delivered,1227.21
19167,5862,2024-02-08,delivered,1250.38
19168,5863,2023-07-08,delivered,111.14
19169,5863,2024-01-07,shipped,2194.44
19170,5864,2024-03-27,delivered,1566.69
19171,5864,2023-03-18,delivered,535.46
19172,5865,2024-03-07,delivered,1362.33
19173,5865,2024-04-22,delivered,1130.25
19174,5865,2024-04-28,delivered,224.22
19175,5865,2024-04-04,shipped,648.61
19176,5865,2024-03-06,delivered,2974.83
19177,5865,2024-04-18,delivered,617.18
19178,5865,2024-05-24,delivered,232.67
19179,5865,2024-06-05,processing,985.05
19180,5865,2024-02-11,delivered,780.57
19181,5865,2024-04-21,delivered,392.57
19182,5865,2024-02-05,delivered,1221.6
19183,5865,2024-05-27,delivered,1460.76
19184,5865,2024-05-20,delivered,2957.94
19185,5865,2024-05-01,cancelled,357.22
19186,5865,2024-02-26,delivered,848.52
19187,5865,2024-03-09,delivered,112.94
19188,5867,2024-04-14,delivered,1193.17
19189,5867,2023-06-27,delivered,1206.48
19190,5867,2024-01-15,delivered,93.49
19191,5867,2023-09-10,returned,313.12
19192,5867,2024-01-28,delivered,1858.6
19193,5871,2024-01-06,delivered,599.06
19194,5871,2024-02-29,delivered,296.78
19195,5871,2023-08-29,delivered,1427.46
19196,5871,2024-06-06,delivered,623.76
19197,5871,2024-02-11,delivered,221.96
19198,5872,2023-05-27,delivered,359.46
19199,5872,2024-03-07,shipped,546.3
19200,5873,2024-03-04,shipped,46.33
19201,5873,2023-12-07,delivered,111.75
19202,5873,2023-10-05,delivered,686.16
19203,5873,2023-10-20,delivered,1210.2
19204,5873,2023-07-12,delivered,1412.81
19205,5873,2023-11-13,delivered,1241.53
19206,5873,2023-12-31,delivered,1738.69
19207,5873,2024-05-02,processing,218.71
19208,5874,2023-11-04,delivered,67.32
19209,5874,2023-01-17,delivered,404.65
19210,5874,2024-06-06,delivered,478.01
19211,5875,2023-08-30,delivered,1071.85
19212,5876,2023-08-11,shipped,291.22
19213,5876,2022-12-08,delivered,1920.79
19214,5876,2022-06-15,delivered,812.74
19215,5876,2024-02-01,delivered,160.59
19216,5876,2023-07-17,shipped,149.62
19217,5876,2023-05-24,delivered,91.48
19218,5876,2022-11-14,processing,1067.39
19219,5876,2023-12-26,delivered,2152.7
19220,5876,2024-02-26,shipped,765.88
19221,5876,2024-02-13,delivered,182.43
19222,5876,2022-05-04,delivered,2123.13
19223,5877,2023-12-17,cancelled,341.07
19224,5877,2023-11-29,delivered,2449.28
19225,5877,2024-01-12,delivered,750.42
19226,5877,2023-11-26,delivered,1289.53
