customer_id,signup_date,state,segment
5319,2023-07-11,OH,consumer
5320,2022-06-14,TX,consumer
5321,2022-08-18,NY,consumer
5322,2023-09-06,NY,consumer
5323,2023-05-19,FL,consumer
5324,2022-10-17,NC,consumer
5325,2023-10-29,CA,consumer
5326,2022-10-15,NY,consumer
5327,2023-02-17,OH,enterprise
5328,2022-06-29,CA,consumer
5329,2022-05-14,GA,consumer
5330,2022-12-25,WA,small_business
5331,2023-02-16,IL,consumer
5332,2023-08-12,WA,small_business
5333,2022-10-13,NY,consumer
5334,2023-10-16,NY,consumer
5335,2023-03-20,CA,consumer
5336,2022-02-21,CA,consumer
5337,2023-06-24,TX,small_business
5338,2023-02-24,FL,consumer
5339,2022-10-12,FL,small_business
5340,2022-12-08,TX,small_business
5341,2022-08-09,IL,small_business
5342,2023-03-25,TX,consumer
5343,2023-02-18,NY,small_business
5344,2022-11-23,TX,small_business
5345,2022-07-28,OH,consumer
5346,2022-10-19,FL,small_business
5347,2022-12-30,OH,consumer
5348,2022-12-11,CA,enterprise
5349,2022-08-14,NY,consumer
5350,2023-03-01,WA,consumer
5351,2022-06-15,CA,consumer
5352,2023-01-01,NY,consumer
5353,2022-03-30,CA,consumer
5354,2022-12-11,CA,consumer
5355,2023-07-27,FL,small_business
5356,2023-08-21,CA,consumer
5357,2023-05-23,FL,consumer
5358,2023-06-29,WA,consumer
5359,2022-02-18,TX,consumer
5360,2022-09-07,CA,consumer
5361,2023-04-23,GA,consumer
5362,2023-08-08,FL,enterprise
5363,2023-03-02,NC,small_business
5364,2023-09-16,TX,small_business
5365,2022-07-19,PA,small_business
5366,2022-04-23,WA,small_business
5367,2022-03-05,CA,enterprise
5368,2023-03-02,GA,consumer
5369,2023-05-01,PA,small_business
5370,2022-07-28,GA,consumer
5371,2023-07-27,CA,consumer
5372,2023-06-24,NY,consumer
5373,2022-09-20,CA,consumer
5374,2022-06-24,WA,consumer
5375,2023-06-26,CA,consumer
5376,2023-05-06,CA,consumer
5377,2022-05-05,NC,small_business
5378,2022-07-06,TX,consumer
5379,2022-12-21,IL,consumer
5380,2023-01-09,TX,small_business
5381,2022-05-02,PA,consumer
5382,2023-11-24,TX,small_business
5383,2022-10-11,FL,consumer
5384,2022-10-06,FL,consumer
5385,2022-02-14,NY,small_business
5386,2023-10-02,TX,consumer
5387,2022-06-21,CA,consumer
5388,2023-12-22,OH,consumer
5389,2022-12-29,CA,consumer
5390,2023-10-01,TX,small_business
5391,2022-05-11,NY,consumer
5392,2022-05-02,FL,consumer
5393,2023-08-08,OH,small_business
5394,2023-08-22,NY,consumer
5395,2023-02-01,NC,consumer
5396,2022-01-24,PA,consumer
5397,2023-11-20,GA,consumer
5398,2022-10-15,OH,consumer
5399,2023-11-15,CA,consumer
5400,2023-09-28,WA,consumer
5401,2023-09-14,GA,consumer
5402,2023-05-18,IL,small_business
5403,2023-05-07,CA,consumer
5404,2023-01-24,CA,small_business
5405,2022-01-19,IL,consumer
5406,2022-10-11,NY,consumer
5407,2023-06-18,PA,small_business
5408,2023-08-16,NY,consumer
5409,2023-02-13,FL,consumer
5410,2023-06-02,TX,small_business
5411,2022-01-16,CA,small_business
5412,2022-12-08,CA,consumer
5413,2023-01-06,GA,small_business
5414,2023-10-14,IL,consumer
5415,2022-08-16,WA,small_business
5416,2022-06-17,OH,consumer
5417,2022-09-15,GA,consumer
5418,2022-05-05,FL,consumer
5419,2023-02-12,GA,consumer
5420,2023-04-15,WA,small_business
5421,2023-08-08,OH,consumer
5422,2023-12-11,CA,consumer
5423,2022-02-23,PA,consumer
5424,2022-06-30,CA,consumer
5425,2022-08-08,CA,enterprise
5426,2022-07-02,OH,consumer
5427,2023-08-27,GA,consumer
5428,2022-04-12,CA,consumer
5429,2022-01-22,CA,consumer
5430,2023-09-21,NC,consumer
5431,2023-12-03,CA,small_business
5432,2022-06-15,CA,consumer
5433,2022-08-31,OH,small_business
5434,2023-01-03,NC,consumer
5435,2023-01-19,FL,consumer
5436,2023-12-25,FL,consumer
5437,2022-10-23,NY,consumer
5438,2022-01-09,TX,consumer
5439,2022-11-05,OH,consumer
5440,2023-02-11,NC,consumer
5441,2023-01-13,NY,consumer
5442,2023-01-09,TX,consumer
5443,2023-11-05,TX,enterprise
5444,2023-08-13,CA,consumer
5445,2022-07-03,TX,consumer
5446,2022-09-17,CA,consumer
5447,2023-05-03,GA,consumer
5448,2022-10-27,TX,consumer
5449,2022-11-09,OH,consumer
5450,2022-05-03,IL,consumer
5451,2022-07-05,GA,consumer
5452,2023-06-25,WA,consumer
5453,2023-09-08,NY,consumer
5454,2023-07-27,CA,small_business
5455,2022-08-13,OH,consumer
5456,2022-04-10,CA,consumer
5457,2022-04-27,TX,consumer
5458,2022-10-15,CA,small_business
5459,2023-01-13,NC,consumer
5460,2023-10-14,CA,small_business
5461,2023-10-19,FL,consumer
5462,2022-01-02,NY,enterprise
5463,2023-06-01,PA,consumer
5464,2022-08-07,TX,small_business
5465,2022-05-25,NC,consumer
5466,2023-02-10,OH,small_business
5467,2022-01-25,NY,consumer
5468,2022-09-01,NY,small_business
5469,2023-02-08,GA,small_business
5470,2022-07-18,OH,consumer
5471,2023-03-10,NY,consumer
5472,2022-12-02,NY,consumer
5473,2023-08-07,CA,enterprise
5474,2022-05-13,CA,small_business
5475,2022-02-11,CA,consumer
5476,2023-01-22,CA,consumer
5477,2022-07-07,CA,consumer
5478,2023-05-31,NC,consumer
5479,2022-03-10,GA,consumer
5480,2023-02-24,NC,small_business
5481,2023-12-24,PA,consumer
5482,2022-03-09,PA,small_business
5483,2022-08-09,CA,enterprise
5484,2023-09-09,OH,consumer
5485,2023-01-25,TX,consumer
5486,2022-05-08,FL,consumer
5487,2022-06-05,WA,consumer
5488,2023-07-13,NC,small_business
5489,2023-09-21,TX,consumer
5490,2022-09-21,OH,consumer
5491,2022-12-12,CA,small_business
5492,2023-07-26,CA,consumer
5493,2022-05-10,CA,consumer
5494,2022-05-31,CA,enterprise
5495,2023-07-20,OH,consumer
5496,2022-05-17,NY,consumer
5497,2023-07-17,CA,consumer
5498,2022-12-29,WA,consumer
5499,2023-12-24,FL,consumer
5500,2022-01-25,NY,consumer
5501,2023-11-22,FL,consumer
5502,2022-06-14,FL,consumer
5503,2022-01-26,FL,consumer
5504,2023-06-13,IL,consumer
5505,2023-01-24,NC,small_business
5506,2023-09-04,TX,small_business
5507,2022-03-21,FL,small_business
5508,2022-02-28,CA,consumer
5509,2023-02-19,NC,consumer
5510,2023-10-06,TX,small_business
5511,2022-10-24,TX,small_business
5512,2023-08-06,WA,small_business
5513,2023-10-24,IL,consumer
5514,2023-09-27,CA,consumer
5515,2023-01-07,TX,consumer
5516,2023-05-25,NY,consumer
5517,2023-01-19,WA,consumer
5518,2023-05-08,NY,consumer
5519,2023-02-18,TX,consumer
5520,2023-01-19,IL,consumer
5521,2022-11-15,NY,consumer
5522,2023-04-22,CA,consumer
5523,2023-07-03,NC,consumer
5524,2023-11-02,CA,consumer
5525,2023-03-24,NC,enterprise
5526,2022-03-15,GA,consumer
5527,2023-03-05,CA,small_business
5528,2022-08-19,OH,consumer
5529,2022-01-20,GA,consumer
5530,2022-02-22,IL,consumer
5531,2023-03-08,IL,consumer
5532,2023-11-21,CA,small_business
5533,2023-01-05,CA,consumer
5534,2022-11-22,OH,small_business
5535,2022-03-06,CA,small_business
5536,2023-05-09,TX,small_business
5537,2022-02-10,FL,consumer
5538,2023-09-07,CA,consumer
5539,2023-08-19,GA,small_business
5540,2023-12-25,GA,small_business
5541,2022-07-27,NC,enterprise
5542,2022-04-29,CA,consumer
5543,2022-08-07,NY,small_business
5544,2023-08-07,NC,small_business
5545,2022-06-09,NY,small_business
5546,2023-10-10,OH,consumer
5547,2022-04-23,IL,consumer
5548,2022-02-05,NY,consumer
5549,2022-06-10,TX,consumer
5550,2023-07-05,PA,consumer
5551,2023-03-16,CA,consumer
5552,2022-09-16,NC,small_business
5553,2023-04-24,IL,consumer
5554,2023-04-19,CA,consumer
5555,2023-02-09,OH,consumer
5556,2023-01-11,NY,enterprise
5557,2022-03-16,TX,consumer
5558,2022-07-09,WA,consumer
5559,2023-01-21,OH,consumer
5560,2022-04-09,IL,consumer
5561,2022-12-14,NC,consumer
5562,2022-03-27,IL,small_business
5563,2023-07-29,FL,consumer
5564,2022-03-17,TX,consumer
5565,2022-03-09,CA,small_business
5566,2023-04-11,NY,consumer
5567,2022-06-10,FL,consumer
5568,2022-09-14,OH,consumer
5569,2022-08-18,FL,consumer
5570,2022-06-08,IL,consumer
5571,2023-07-11,GA,enterprise
5572,2023-05-21,WA,small_business
5573,2022-06-24,NY,small_business
5574,2023-05-17,NC,consumer
5575,2023-06-05,GA,consumer
5576,2023-01-29,CA,small_business
5577,2023-02-27,NY,consumer
5578,2023-11-14,TX,consumer
5579,2022-11-28,PA,consumer
5580,2022-10-09,IL,consumer
5581,2023-01-29,FL,consumer
5582,2023-09-03,GA,consumer
5583,2023-06-02,NY,consumer
5584,2022-02-24,NY,consumer
5585,2022-12-02,NC,consumer
5586,2023-06-25,WA,consumer
5587,2022-06-13,GA,consumer
5588,2023-12-23,TX,consumer
5589,2023-08-13,CA,consumer
5590,2023-09-11,TX,consumer
5591,2022-03-01,NY,consumer
5592,2023-02-28,TX,consumer
5593,2023-01-21,NC,consumer
5594,2023-04-03,PA,consumer
5595,2023-09-13,NY,small_business
5596,2022-09-15,TX,consumer
5597,2023-01-25,NY,consumer
5598,2023-05-12,FL,consumer
5599,2023-07-04,OH,small_business
5600,2023-07-17,CA,consumer
5601,2022-09-03,NC,small_business
5602,2023-12-30,CA,consumer
5603,2022-01-08,TX,consumer
5604,2022-12-26,WA,consumer
5605,2023-03-21,TX,consumer
5606,2022-02-14,CA,consumer
5607,2022-11-26,PA,consumer
5608,2023-03-11,NY,consumer
5609,2023-03-20,CA,consumer
5610,2022-03-28,CA,small_business
5611,2022-07-22,CA,small_business
5612,2022-06-28,FL,consumer
5613,2023-04-13,TX,small_business
5614,2022-08-29,GA,small_business
5615,2023-02-22,NC,small_business
5616,2023-06-18,CA,small_business
5617,2023-08-06,NY,consumer
5618,2022-05-15,CA,small_business
5619,2023-10-22,TX,consumer
5620,2022-05-01,TX,small_business
5621,2022-01-16,GA,consumer
5622,2022-02-02,NY,consumer
5623,2022-05-27,FL,consumer
5624,2023-09-30,PA,consumer
5625,2022-06-01,GA,consumer
5626,2023-05-22,TX,small_business
5627,2022-11-02,TX,consumer
5628,2022-01-30,WA,consumer
5629,2022-11-21,NY,consumer
5630,2022-01-21,PA,consumer
5631,2022-12-14,PA,consumer
5632,2023-02-12,FL,small_business
5633,2023-01-16,TX,enterprise
5634,2022-07-26,CA,consumer
5635,2023-07-14,FL,consumer
5636,2023-03-12,FL,small_business
5637,2022-07-05,GA,consumer
5638,2022-11-14,OH,small_business
5639,2022-03-21,NC,consumer
5640,2023-11-06,WA,small_business
5641,2023-07-04,OH,consumer
5642,2022-07-30,CA,enterprise
5643,2023-05-08,NY,enterprise
5644,2023-05-11,IL,consumer
5645,2023-03-22,IL,consumer
5646,2022-02-09,TX,consumer
5647,2023-10-04,IL,consumer
5648,2023-11-29,NY,enterprise
5649,2023-12-13,NY,consumer
5650,2023-12-17,GA,consumer
5651,2023-11-10,NY,consumer
5652,2023-06-24,FL,consumer
5653,2022-02-11,IL,small_business
5654,2022-12-06,IL,consumer
5655,2022-06-28,TX,consumer
5656,2022-06-10,IL,consumer
5657,2023-08-30,NY,small_business
5658,2023-08-17,PA,consumer
5659,2023-01-17,CA,consumer
5660,2023-06-22,WA,consumer
5661,2022-04-05,GA,enterprise
5662,2022-06-12,NY,small_business
5663,2023-09-21,TX,consumer
5664,2022-11-26,NY,consumer
5665,2023-02-04,OH,consumer
5666,2022-12-04,PA,consumer
5667,2022-05-28,OH,consumer
5668,2023-08-27,NC,small_business
5669,2023-07-08,FL,consumer
5670,2023-05-15,PA,consumer
5671,2022-09-15,FL,consumer
5672,2023-04-15,PA,consumer
5673,2023-11-27,FL,small_business
5674,2023-04-20,GA,enterprise
5675,2022-12-27,CA,consumer
5676,2022-07-17,TX,consumer
5677,2023-01-17,TX,consumer
5678,2022-09-29,WA,consumer
5679,2023-03-23,FL,consumer
5680,2022-02-03,NY,consumer
5681,2022-05-19,NY,small_business
5682,2023-07-29,FL,consumer
5683,2022-10-05,NC,consumer
5684,2022-11-13,WA,consumer
5685,2023-02-02,NC,consumer
5686,2022-11-16,NC,consumer
5687,2023-07-08,TX,enterprise
5688,2022-06-29,TX,consumer
5689,2023-07-08,IL,small_business
5690,2022-06-02,PA,consumer
5691,2022-09-28,TX,consumer
5692,2023-03-06,OH,small_business
5693,2023-10-09,TX,consumer
5694,2022-06-19,TX,consumer
5695,2023-03-05,TX,small_business
5696,2022-02-16,NC,consumer
5697,2022-02-25,OH,consumer
5698,2023-07-15,FL,small_business
5699,2023-06-09,GA,consumer
5700,2022-10-02,GA,consumer
5701,2023-03-31,NY,consumer
5702,2022-10-05,GA,consumer
5703,2022-07-22,TX,consumer
5704,2022-11-11,FL,consumer
5705,2022-08-16,CA,consumer
5706,2023-08-18,NY,small_business
5707,2022-10-28,FL,consumer
5708,2022-08-23,CA,consumer
5709,2023-01-27,FL,small_business
5710,2023-07-08,PA,small_business
5711,2022-07-19,IL,small_business
5712,2023-11-17,CA,consumer
5713,2022-12-05,CA,consumer
5714,2023-04-28,NY,small_business
5715,2023-11-30,NC,consumer
5716,2022-11-12,NC,consumer
5717,2022-05-26,TX,consumer
5718,2023-06-30,OH,small_business
5719,2022-01-05,IL,consumer
5720,2022-12-01,WA,consumer
5721,2023-12-17,CA,consumer
5722,2022-10-30,IL,enterprise
5723,2023-05-15,IL,consumer
5724,2023-01-19,TX,consumer
5725,2022-06-06,CA,enterprise
5726,2022-08-20,CA,consumer
5727,2023-01-18,FL,consumer
5728,2022-03-18,OH,consumer
5729,2022-10-30,OH,consumer
5730,2022-10-30,TX,consumer
5731,2023-09-02,NC,consumer
5732,2022-04-01,NY,consumer
5733,2023-09-08,WA,small_business
5734,2022-10-27,CA,consumer
5735,2023-04-21,GA,consumer
5736,2023-02-11,NC,consumer
5737,2022-08-07,GA,small_business
5738,2023-11-11,GA,consumer
5739,2022-06-13,NY,consumer
5740,2022-01-27,OH,consumer
5741,2023-07-02,IL,small_business
5742,2023-03-30,NY,small_business
5743,2023-10-13,WA,consumer
5744,2022-12-01,TX,consumer
5745,2022-01-13,NY,consumer
5746,2022-01-15,NC,consumer
5747,2022-11-13,TX,consumer
5748,2022-07-02,CA,consumer
5749,2023-11-05,TX,consumer
5750,2022-03-28,OH,consumer
5751,2023-10-05,NC,enterprise
5752,2022-06-08,CA,consumer
5753,2022-03-29,PA,small_business
5754,2022-07-20,IL,consumer
5755,2022-04-16,PA,consumer
5756,2022-10-20,PA,small_business
5757,2022-08-30,WA,consumer
5758,2023-01-22,NY,consumer
5759,2023-01-28,TX,consumer
5760,2022-01-01,IL,small_business
5761,2022-04-02,NY,consumer
5762,2022-04-29,FL,consumer
5763,2022-05-23,CA,consumer
5764,2022-03-10,CA,consumer
5765,2022-08-18,WA,consumer
5766,2023-02-06,CA,small_business
5767,2022-08-14,IL,consumer
5768,2022-08-29,OH,consumer
5769,2022-12-09,CA,consumer
5770,2023-02-05,TX,small_business
5771,2022-08-30,NY,consumer
5772,2022-06-11,FL,consumer
5773,2022-10-26,NY,consumer
5774,2022-01-18,PA,consumer
5775,2022-12-26,TX,consumer
5776,2023-11-19,CA,consumer
5777,2022-10-18,CA,consumer
5778,2022-03-21,NY,consumer
5779,2023-06-01,NY,consumer
5780,2022-04-03,WA,consumer
5781,2022-05-22,CA,small_business
5782,2022-04-17,FL,consumer
5783,2023-10-08,IL,consumer
5784,2023-12-18,OH,enterprise
5785,2023-02-20,PA,consumer
5786,2023-03-27,CA,consumer
5787,2023-04-17,PA,consumer
5788,2023-03-22,NY,enterprise
5789,2023-02-02,GA,consumer
5790,2023-12-22,TX,consumer
5791,2023-06-20,OH,small_business
5792,2022-03-06,PA,consumer
5793,2022-10-14,PA,consumer
5794,2023-12-13,CA,consumer
5795,2022-10-22,PA,consumer
5796,2022-05-29,OH,consumer
5797,2023-09-26,FL,consumer
5798,2023-03-31,NY,consumer
5799,2023-02-15,CA,consumer
5800,2022-11-03,TX,consumer
5801,2022-04-01,GA,small_business
5802,2022-10-08,NY,consumer
5803,2022-11-16,OH,consumer
5804,2023-11-11,OH,consumer
5805,2022-08-13,PA,consumer
5806,2022-04-19,PA,consumer
5807,2022-11-09,IL,small_business
5808,2023-12-29,FL,consumer
5809,2022-12-19,TX,consumer
5810,2022-10-04,NC,enterprise
5811,2023-05-02,WA,consumer
5812,2023-04-19,FL,small_business
5813,2022-08-07,WA,consumer
5814,2023-12-08,WA,consumer
5815,2023-03-09,FL,consumer
5816,2022-02-12,OH,consumer
5817,2022-10-25,PA,small_business
5818,2023-11-05,TX,consumer
5819,2022-10-15,CA,consumer
5820,2023-02-19,FL,small_business
5821,2023-03-24,GA,consumer
5822,2023-05-30,NY,consumer
5823,2023-09-29,GA,consumer
5824,2022-04-19,PA,consumer
5825,2023-01-13,OH,small_business
5826,2023-01-25,TX,consumer
5827,2022-04-22,FL,consumer
5828,2023-05-07,TX,consumer
5829,2022-03-28,TX,consumer
5830,2022-11-30,CA,consumer
5831,2022-08-30,CA,consumer
5832,2022-04-24,TX,consumer
5833,2023-08-24,IL,consumer
5834,2022-06-28,FL,consumer
5835,2022-07-06,TX,consumer
5836,2023-09-16,NC,consumer
5837,2023-10-03,FL,consumer
5838,2022-01-26,WA,small_business
5839,2022-07-22,PA,consumer
5840,2023-06-02,CA,consumer
5841,2023-07-23,NC,small_business
5842,2023-12-31,NC,consumer
5843,2023-02-09,PA,consumer
5844,2022-01-06,FL,small_business
5845,2023-09-30,FL,consumer
5846,2022-04-28,FL,consumer
5847,2022-03-30,GA,consumer
5848,2023-05-08,FL,consumer
5849,2023-03-17,CA,consumer
5850,2022-02-13,CA,consumer
5851,2022-05-04,CA,consumer
5852,2023-03-07,TX,consumer
5853,2022-07-06,NY,consumer
5854,2023-05-15,NC,consumer
5855,2022-10-28,TX,consumer
5856,2023-03-06,TX,consumer
5857,2022-12-13,TX,consumer
5858,2022-09-24,IL,consumer
5859,2022-09-07,IL,small_business
5860,2023-05-25,FL,enterprise
5861,2023-01-11,WA,consumer
5862,2023-03-10,WA,consumer
5863,2023-02-26,GA,small_business
5864,2022-06-01,GA,consumer
5865,2023-10-29,NY,enterprise
5866,2023-02-16,IL,small_business
5867,2023-06-09,NY,small_business
5868,2023-10-06,GA,consumer
5869,2023-11-07,CA,consumer
5870,2023-05-02,TX,consumer
5871,2023-07-29,CA,consumer
5872,2022-12-11,IL,small_business
5873,2023-06-23,PA,enterprise
5874,2022-08-23,CA,consumer
5875,2023-06-04,FL,consumer
5876,2022-03-04,NY,small_business
5877,2023-10-30,GA,small_business
5878,2022-06-28,CA,small_business
5879,2023-04-25,CA,consumer
5880,2022-01-09,PA,enterprise
5881,2022-04-24,IL,consumer
5882,2023-12-22,GA,consumer
5883,2023-09-01,IL,consumer
5884,2022-06-12,WA,consumer
5885,2022-04-06,TX,small_business
5886,2023-08-18,NY,consumer
5887,2023-12-24,WA,consumer
5888,2022-05-04,CA,consumer
5889,2023-04-30,GA,small_business
5890,2022-07-27,CA,consumer
5891,2023-06-28,FL,consumer
5892,2022-11-02,CA,consumer
5893,2022-04-02,IL,consumer
5894,2022-08-25,GA,consumer
5895,2023-01-29,CA,consumer
5896,2023-08-06,CA,consumer
5897,2022-01-16,NY,enterprise
5898,2023-12-01,TX,small_business
5899,2023-04-20,NY,consumer
5900,2023-10-01,WA,consumer
5901,2023-11-10,CA,consumer
5902,2022-04-23,NY,consumer
5903,2022-03-10,FL,consumer
5904,2023-07-21,TX,small_business
5905,2022-05-18,TX,small_business
5906,2022-04-19,OH,consumer
5907,2022-12-09,IL,small_business
5908,2023-10-29,GA,small_business
5909,2023-08-04,NY,consumer
5910,2023-01-14,IL,small_business
5911,2022-05-24,NC,enterprise
5912,2022-09-03,NC,enterprise
5913,2023-05-18,WA,small_business
5914,2022-04-25,TX,consumer
5915,2023-01-18,WA,consumer
5916,2022-01-09,GA,enterprise
5917,2022-08-26,GA,consumer
5918,2022-07-01,PA,consumer
5919,2023-05-13,WA,consumer
5920,2023-10-30,FL,consumer
5921,2022-04-17,OH,consumer
5922,2023-08-06,OH,small_business
5923,2023-04-24,OH,consumer
5924,2023-12-09,OH,consumer
5925,2023-10-28,TX,consumer
5926,2022-03-15,NY,consumer
5927,2023-06-27,NY,small_business
5928,2023-03-09,OH,small_business
5929,2022-03-24,OH,small_business
5930,2022-07-07,GA,consumer
5931,2023-11-08,GA,small_business
5932,2023-02-01,IL,consumer
5933,2022-09-05,CA,consumer
5934,2022-08-22,PA,consumer
5935,2023-09-04,NC,consumer
5936,2022-07-26,PA,consumer
5937,2022-04-26,NC,consumer
5938,2023-02-23,WA,consumer
5939,2023-12-26,NY,small_business
5940,2022-05-14,OH,consumer
5941,2022-07-06,FL,consumer
5942,2022-12-09,FL,small_business
5943,2022-05-26,TX,consumer
5944,2023-04-21,TX,consumer
5945,2022-07-05,TX,consumer
5946,2022-04-04,PA,consumer
5947,2022-07-10,CA,consumer
5948,2023-11-11,NY,small_business
5949,2023-11-14,FL,consumer
5950,2023-01-05,NY,consumer
5951,2022-10-20,NC,consumer
5952,2023-08-22,FL,consumer
5953,2022-05-22,CA,consumer
5954,2023-04-23,WA,enterprise
5955,2023-05-12,NC,consumer
5956,2023-06-03,PA,consumer
5957,2022-06-09,OH,consumer
5958,2023-06-07,CA,consumer
5959,2023-03-23,GA,consumer
5960,2023-10-01,TX,consumer
5961,2022-05-08,FL,consumer
5962,2023-03-24,CA,consumer
5963,2023-08-29,OH,consumer
5964,2022-07-23,TX,small_business
5965,2023-06-27,TX,consumer
5966,2022-03-14,CA,consumer
5967,2023-06-09,OH,consumer
5968,2023-03-19,TX,consumer
5969,2022-05-21,FL,consumer
5970,2022-02-18,NY,consumer
5971,2023-06-29,GA,small_business
5972,2022-06-26,TX,consumer
5973,2022-12-30,WA,consumer
5974,2022-02-14,NY,consumer
5975,2023-12-05,CA,small_business
5976,2023-02-05,TX,consumer
5977,2023-11-12,CA,small_business
5978,2022-04-28,FL,consumer
5979,2022-05-31,TX,consumer
5980,2023-03-22,NC,small_business
5981,2023-03-18,FL,consumer
5982,2023-08-01,TX,consumer
5983,2023-11-09,FL,consumer
5984,2023-08-23,TX,small_business
5985,2022-04-13,CA,small_business
5986,2022-08-14,TX,consumer
5987,2023-10-30,CA,small_business
5988,2023-02-05,TX,consumer
5989,2023-09-25,WA,consumer
5990,2023-02-15,PA,small_business
5991,2022-02-06,WA,small_business
5992,2022-12-12,TX,consumer
5993,2023-08-26,NC,small_business
5994,2023-04-24,NY,consumer
5995,2022-04-07,CA,small_business
5996,2022-06-03,GA,consumer
5997,2023-09-16,CA,consumer
5998,2023-12-16,NY,small_business
5999,2023-07-04,GA,consumer
6000,2022-03-13,IL,consumer
6001,2023-03-29,FL,small_business
6002,2023-08-29,NY,consumer
6003,2023-04-13,CA,consumer
6004,2023-03-10,WA,consumer
6005,2022-12-08,CA,consumer
6006,2022-06-28,TX,consumer
6007,2022-07-24,TX,consumer
6008,2023-06-29,NC,small_business
6009,2022-02-20,GA,consumer
6010,2022-03-03,FL,small_business
6011,2022-10-17,WA,enterprise
6012,2023-07-20,CA,consumer
6013,2023-04-25,NC,enterprise
6014,2023-03-07,CA,consumer
6015,2023-01-25,NY,consumer
6016,2022-03-22,CA,enterprise
6017,2022-08-31,WA,small_business
6018,2022-02-28,NC,consumer
6019,2023-07-08,IL,consumer
6020,2023-07-03,TX,consumer
6021,2022-07-08,TX,small_business
6022,2022-08-02,FL,consumer
6023,2022-08-20,NY,consumer
6024,2023-10-12,CA,consumer
6025,2022-12-23,PA,consumer
6026,2023-07-11,IL,consumer
6027,2022-11-24,NC,consumer
6028,2023-05-25,FL,consumer
6029,2023-01-21,NY,consumer
6030,2022-07-23,FL,consumer
6031,2023-10-02,TX,consumer
6032,2023-06-02,PA,consumer
6033,2023-07-16,GA,small_business
6034,2023-11-24,CA,consumer
6035,2022-07-01,TX,consumer
6036,2022-03-08,NC,consumer
6037,2023-03-02,FL,consumer
6038,2022-08-27,FL,small_business
6039,2022-11-15,OH,small_business
6040,2022-06-21,IL,consumer
6041,2022-10-18,CA,consumer
6042,2022-10-15,GA,consumer
6043,2022-09-13,WA,consumer
6044,2023-06-26,CA,consumer
6045,2023-03-09,CA,enterprise
6046,2022-12-13,OH,consumer
6047,2022-03-24,IL,enterprise
6048,2023-02-21,NY,consumer
6049,2022-05-08,FL,consumer
6050,2022-08-18,OH,consumer
6051,2022-10-30,FL,consumer
6052,2022-04-14,CA,enterprise
6053,2022-10-12,CA,consumer
6054,2022-07-14,NY,consumer
6055,2023-09-13,WA,enterprise
6056,2023-09-20,IL,consumer
6057,2022-01-04,NY,consumer
6058,2023-03-16,NC,consumer
6059,2023-04-13,NY,consumer
6060,2022-10-03,FL,small_business
6061,2022-12-09,CA,consumer
6062,2023-07-31,OH,small_business
6063,2022-10-03,OH,consumer
6064,2022-02-17,GA,consumer
6065,2022-09-29,NY,small_business
6066,2022-07-05,NY,small_business
6067,2022-10-07,CA,consumer
6068,2022-06-17,WA,consumer
6069,2022-04-20,CA,consumer
6070,2023-12-21,PA,small_business
6071,2022-04-05,OH,consumer
6072,2023-05-31,CA,consumer
6073,2023-06-08,NY,consumer
6074,2023-03-27,CA,small_business
6075,2023-10-28,IL,consumer
6076,2022-01-04,WA,consumer
6077,2022-08-09,NY,consumer
6078,2022-05-15,WA,consumer
6079,2023-02-26,CA,consumer
6080,2023-04-09,NY,consumer
6081,2023-10-18,NC,consumer
6082,2022-10-05,NC,small_business
6083,2022-06-22,NY,consumer
6084,2023-11-06,PA,consumer
6085,2023-05-07,NC,consumer
6086,2023-07-13,GA,consumer
6087,2022-11-21,PA,consumer
6088,2022-11-23,CA,small_business
6089,2022-10-12,CA,consumer
6090,2023-07-02,IL,consumer
6091,2022-06-03,FL,consumer
6092,2023-12-14,TX,small_business
6093,2022-05-09,TX,consumer
6094,2022-12-03,NY,consumer
6095,2022-08-18,FL,consumer
6096,2023-04-15,NY,small_business
6097,2023-05-12,NY,small_business
6098,2023-11-02,CA,consumer
6099,2023-07-31,NC,small_business
6100,2022-07-01,IL,small_business
6101,2022-05-31,CA,consumer
6102,2023-10-10,NY,consumer
6103,2022-12-23,NY,consumer
6104,2022-03-13,IL,consumer
6105,2023-08-26,IL,small_business
6106,2023-04-19,PA,consumer
6107,2022-01-19,OH,consumer
6108,2023-07-26,CA,consumer
6109,2023-03-20,TX,consumer
6110,2023-03-25,CA,consumer
6111,2023-09-24,FL,consumer
6112,2022-12-28,NY,consumer
6113,2022-12-03,OH,small_business
6114,2023-03-27,CA,consumer
6115,2022-05-25,PA,consumer
6116,2022-04-21,TX,small_business
6117,2023-09-08,NY,consumer
6118,2022-06-07,OH,consumer
6119,2023-01-04,CA,consumer
6120,2022-07-17,NY,small_business
6121,2022-06-18,NY,consumer
6122,2023-03-13,OH,consumer
6123,2023-08-09,TX,consumer
6124,2022-11-19,WA,small_business
6125,2022-04-12,WA,small_business
6126,2022-06-28,GA,consumer
6127,2022-05-01,TX,consumer
6128,2023-10-07,PA,consumer
6129,2022-08-22,CA,consumer
6130,2022-09-30,NC,consumer
6131,2022-02-21,FL,small_business
6132,2022-11-22,CA,consumer
6133,2023-10-30,NY,small_business
6134,2022-10-27,GA,consumer
6135,2023-04-21,NC,small_business
6136,2022-05-13,FL,consumer
6137,2022-04-15,FL,consumer
6138,2023-06-19,OH,small_business
