order_id,product_id,category,quantity,price
17556,6650,home,1,145.64
17557,9916,grocery,1,18.87
17557,5656,apparel,2,67.38
17557,5354,sports,1,251.8
17557,3406,apparel,3,128.87
17557,8985,grocery,1,24.81
17558,9168,electronics,1,617.41
17558,2354,books,2,34.33
17558,8401,electronics,1,426.12
17558,9614,grocery,2,39.49
17558,4109,apparel,2,22.68
17559,1930,home,3,185.53
17559,5476,sports,2,110.45
17559,9212,books,3,17.2
17560,4108,grocery,2,13.35
17560,5247,beauty,2,67.09
17560,3286,toys,3,93.43
17561,1609,books,2,28.76
17561,2282,apparel,3,49.74
17561,1593,home,1,237.19
17561,3039,toys,1,69.15
17561,7481,electronics,2,426.34
17562,7479,apparel,1,41.7
17562,3951,beauty,2,64.33
17562,8944,books,2,21.76
17563,9202,electronics,1,705.5
17563,4971,apparel,1,54.11
17564,8554,electronics,3,678.63
17564,6034,toys,2,27.88
17564,5970,grocery,3,30.12
17564,8937,home,3,179.31
17564,1458,books,1,20.29
17565,3962,sports,3,177.53
17565,1600,home,3,81.69
17565,7189,grocery,2,26.24
17566,7020,grocery,1,36.72
17567,9978,sports,3,347.52
17567,7651,toys,3,90.73
17567,7269,home,1,28.55
17567,7878,home,2,35.25
17568,2972,sports,3,297.18
17568,2978,electronics,2,104.31
17569,3014,apparel,3,146.04
17569,5896,books,3,18.75
17569,5499,electronics,2,350.13
17569,7105,home,1,192.8
17570,9737,home,3,291.38
17570,9197,beauty,3,47.44
17570,8816,home,3,60.61
17571,5642,apparel,2,19.94
17572,1385,toys,3,55.35
17572,8295,toys,2,91.02
17573,9382,home,1,156.83
17573,4971,home,2,209.59
17574,9685,sports,1,254.18
17574,9601,home,1,92.92
17574,9968,books,2,23.35
17575,7364,electronics,2,192.66
17576,6452,toys,2,31.87
17576,8842,home,3,215.27
17576,1306,grocery,3,30.88
17576,4263,apparel,2,128.14
17577,5875,apparel,3,32.05
17577,3079,electronics,1,205.67
17577,9722,electronics,1,85.47
17577,1096,beauty,2,66.02
17578,3492,books,3,11.88
17578,3981,apparel,1,112.78
17578,9728,sports,1,142.6
17578,1228,toys,1,96.72
17579,1654,electronics,1,458.72
17579,2202,toys,1,54.39
17579,9720,toys,1,102.28
17580,1638,sports,2,145.32
17580,6077,apparel,2,108.33
17580,4124,grocery,3,36.39
17580,9673,toys,2,115.33
17581,4075,beauty,1,77.52
17581,8396,toys,1,12.88
17581,8175,grocery,1,22.02
17581,3538,electronics,3,173.23
17581,8414,books,3,32.13
17582,5787,electronics,1,526.11
17582,7849,sports,1,53.29
17582,9367,electronics,3,626.44
17582,1477,sports,3,325.31
17583,1403,apparel,2,127.9
17583,5733,toys,3,71.26
17583,6219,electronics,3,390.85
17583,2403,books,1,28.66
17584,6818,electronics,2,249.18
17584,8580,toys,1,98.71
17584,2317,grocery,2,39.29
17584,5808,sports,3,130.36
17584,1246,electronics,3,204.56
17585,7188,beauty,2,66.47
17585,9026,grocery,2,30.29
17585,3330,beauty,2,83.75
17586,9225,home,1,182.26
17586,8857,toys,3,117.84
17586,5188,grocery,1,18.41
17587,9134,sports,2,313.78
17587,6046,apparel,2,69.49
17587,8293,grocery,3,6.24
17587,6105,apparel,1,85.58
17588,6069,apparel,1,23.66
17589,3447,beauty,3,21.28
17589,7720,grocery,3,26.88
17589,7675,sports,3,238.29
17590,4034,electronics,2,294.76
17591,5499,home,3,220.46
17591,6796,books,2,19.69
17591,5078,home,3,278.52
17591,1532,grocery,3,51.55
17591,6644,electronics,2,183.21
17592,2519,home,1,198.44
17592,9446,toys,2,44.64
17592,7140,grocery,1,53.62
17592,1768,home,1,34.01
17593,3510,sports,2,359.6
17594,7866,sports,3,190.43
17595,2995,home,1,32.23
17595,8791,toys,1,45.73
17595,7939,electronics,3,536.29
17596,5776,apparel,2,128.2
17596,5654,home,2,57.02
17596,8494,home,3,24.36
17596,5236,home,1,115.5
17597,4134,beauty,3,36.49
17597,2023,sports,3,319.44
17597,4568,sports,2,29.15
17597,1923,sports,1,269.03
17597,2896,sports,2,285.07
17598,7638,home,2,259.27
17599,3844,electronics,2,370.65
17600,8583,electronics,1,350.51
17600,3642,beauty,3,78.6
17600,3499,apparel,3,120.05
17600,7260,books,2,37.97
17600,5574,home,1,159.06
17601,4102,grocery,2,23.31
17602,9167,toys,1,69.1
17602,7089,sports,2,64.05
17603,1852,books,2,18.31
17603,5346,grocery,1,54.43
17603,3310,books,2,32.13
17604,4316,sports,3,54.11
17604,2336,apparel,1,56.13
17604,4238,electronics,2,178.22
17604,6014,apparel,1,61.48
17604,5302,sports,3,248.41
17605,2411,toys,1,70.81
17605,8713,apparel,2,102.42
17605,6300,sports,2,95.15
17605,1263,beauty,3,48.43
17606,1836,electronics,1,158.81
17606,3546,home,2,298.08
17607,7586,toys,2,74.32
17607,7686,toys,2,20.36
17607,4896,apparel,2,13.05
17607,5844,beauty,3,46.58
17607,1662,grocery,3,42.29
17608,3884,toys,3,92.16
17608,6460,grocery,3,8.28
17608,7906,beauty,2,21.1
17609,7341,grocery,2,32.96
17609,2549,books,3,17.77
17609,1938,sports,3,399.64
17609,8471,grocery,1,11.22
17609,1593,books,3,18.95
17610,8065,electronics,2,696.18
17610,2277,toys,1,48.52
17610,4366,electronics,3,452.18
17610,5104,electronics,2,520.07
17610,6794,electronics,2,739.39
17611,5515,grocery,2,57.34
17611,4597,sports,1,387.12
17611,6196,electronics,1,396.9
17611,9688,electronics,1,68.77
17612,8418,home,2,275.09
17612,3245,home,3,185.92
17612,9897,electronics,1,323.74
17612,5154,sports,3,41.92
17613,4313,apparel,2,67.49
17613,9091,sports,3,354.28
17613,8559,sports,1,271.6
17613,3901,toys,3,107.26
17613,1870,electronics,3,313.19
17614,7768,apparel,3,133.33
17614,9993,electronics,1,714.56
17614,2224,sports,1,256.14
17615,9551,home,2,184.93
17615,3362,apparel,3,29.62
17615,5078,beauty,3,67.22
17615,1866,electronics,1,730.91
17616,5899,beauty,1,37.04
17616,8778,sports,3,71.32
17616,2169,apparel,3,136.51
17616,4926,toys,3,116.73
17617,6817,apparel,1,115.49
17617,3848,electronics,1,442.72
17618,1015,apparel,1,64.33
17619,1143,beauty,3,25.0
17619,7228,books,3,7.08
17619,3316,electronics,2,547.1
17619,7654,electronics,1,524.24
17619,1838,beauty,2,27.71
17620,4035,electronics,1,485.92
17620,6149,grocery,2,4.73
17621,7262,electronics,1,576.79
17621,7733,home,3,102.82
17621,1713,toys,3,27.25
17621,9626,apparel,1,39.9
17622,5317,apparel,3,92.98
17622,6274,books,2,16.35
17622,3139,apparel,3,104.68
17623,1934,grocery,3,16.97
17623,9763,sports,3,266.93
17623,7018,books,2,28.82
17623,6684,home,3,203.37
17623,2439,beauty,1,44.44
17624,3286,electronics,1,475.47
17624,2997,home,2,58.28
17624,7226,home,2,99.01
17625,4368,books,2,37.61
17625,1881,books,1,28.82
17625,2864,grocery,1,4.14
17626,4709,apparel,1,57.27
17626,8637,grocery,3,55.54
17626,4586,electronics,1,778.36
17626,1045,beauty,3,63.08
17626,7683,apparel,2,60.19
17627,9620,books,2,30.94
17627,4224,home,1,134.21
17628,2313,grocery,1,36.01
17629,4313,books,1,31.15
17629,4648,books,1,6.76
17630,8242,books,2,22.55
17630,5886,toys,2,57.58
17630,6308,home,1,40.16
17631,5639,beauty,2,19.29
17632,8902,beauty,2,89.44
17633,3576,grocery,3,49.83
17633,5446,home,3,26.68
17633,3087,electronics,3,731.65
17634,8997,beauty,1,51.62
17634,8029,home,2,91.46
17634,9689,sports,3,25.41
17634,5220,electronics,3,313.06
17634,7720,sports,1,196.44
17635,2419,toys,3,24.19
17635,5817,home,2,145.12
17636,4334,electronics,3,334.09
17636,2013,apparel,3,137.61
17637,1381,grocery,3,28.4
17637,5405,grocery,2,50.29
17637,5330,home,3,182.5
17637,2252,electronics,1,332.05
17637,8376,apparel,2,147.13
17638,5161,home,3,192.63
17638,2126,sports,1,53.93
17639,1573,sports,1,302.1
17639,8874,electronics,2,62.91
17639,3411,beauty,3,13.79
17640,8298,apparel,1,65.33
17640,7326,home,3,207.44
17640,5602,home,3,246.86
17640,9706,apparel,1,139.15
17641,7969,electronics,2,569.67
17641,4709,home,1,194.52
17641,4077,sports,2,361.05
17641,2615,electronics,1,322.34
17641,4694,apparel,1,96.45
17642,3879,books,3,27.15
17642,8955,beauty,1,76.37
17643,3517,sports,2,128.56
17643,9858,sports,3,273.14
17643,2099,beauty,2,64.61
17643,6661,apparel,2,103.53
17643,6280,beauty,2,12.49
17644,1890,sports,1,303.45
17644,5721,apparel,2,96.07
17644,3432,home,2,237.66
17644,1888,home,3,88.84
17644,5058,home,2,70.37
17645,5696,toys,2,83.83
17646,5385,apparel,1,64.8
17647,5192,electronics,3,782.45
17647,2884,apparel,1,58.08
17647,4295,home,1,248.34
17648,8729,grocery,3,30.25
17648,4678,apparel,3,61.0
17649,9586,home,1,20.73
17649,8268,electronics,3,593.1
17649,8535,sports,1,293.82
17650,5870,grocery,3,24.53
17650,4165,electronics,2,481.39
17651,2664,grocery,3,57.44
17652,4643,apparel,1,106.61
17652,4701,apparel,1,108.26
17652,9868,toys,3,31.82
17653,7488,beauty,2,76.87
17653,3366,sports,2,299.33
17654,3013,toys,1,32.86
17654,5491,electronics,3,541.93
17654,5424,electronics,1,330.85
17654,6152,beauty,2,34.99
17655,2331,toys,1,25.47
17656,9073,sports,2,271.67
17656,4997,home,1,294.72
17657,4557,electronics,2,97.82
17658,8832,electronics,3,244.51
17659,1252,grocery,3,6.55
17659,6506,home,3,125.89
17659,8580,home,2,163.99
17659,4389,apparel,2,127.68
17660,4050,apparel,2,63.05
17661,9754,home,3,180.98
17661,2096,toys,2,116.93
17661,2399,apparel,3,28.57
17661,3785,grocery,2,11.47
17661,8930,apparel,2,149.21
17662,6338,books,1,31.61
17663,1931,grocery,1,55.11
17663,3494,apparel,2,14.68
17663,2654,home,1,152.98
17663,4217,beauty,3,78.02
17664,8071,sports,1,68.82
17664,2637,home,1,220.97
17665,7693,home,2,152.34
17665,7161,home,1,234.36
17665,3394,sports,2,144.38
17666,1609,grocery,2,15.03
17666,1299,grocery,3,9.1
17666,7244,apparel,2,122.1
17667,1383,home,2,197.66
17667,2553,home,2,231.0
17667,1868,books,2,20.48
17667,8426,home,1,171.45
17667,2289,electronics,1,404.41
17668,3204,electronics,2,57.53
17668,9216,apparel,3,127.05
17668,8340,home,3,264.74
17668,7818,electronics,3,450.76
17668,5566,grocery,2,14.6
17669,4532,books,1,38.41
17669,3677,grocery,2,25.2
17669,1035,sports,2,165.81
17669,9503,apparel,2,43.06
17669,5869,electronics,1,336.45
17670,9476,apparel,3,104.07
17670,4005,home,3,63.04
17670,5723,home,3,49.69
17670,1219,grocery,3,9.03
17670,7935,toys,1,77.7
17671,1961,electronics,1,387.72
17671,1673,electronics,2,463.13
17671,7188,sports,2,358.59
17671,3739,home,1,236.69
17671,5909,electronics,1,368.73
17672,6270,home,3,223.56
17672,9685,sports,1,19.03
17672,3951,home,3,111.93
17672,5807,home,2,233.11
17673,9266,home,3,281.35
17673,1020,electronics,3,736.83
17673,6363,sports,1,355.01
17673,1017,apparel,1,21.04
17674,5050,home,1,264.75
17674,9166,apparel,2,131.69
17674,1231,apparel,2,51.78
17675,5601,apparel,1,137.37
17675,3372,home,3,206.75
17676,6171,home,3,215.7
17676,1722,beauty,1,46.4
17677,5376,home,1,117.06
17677,3976,sports,2,283.85
17677,4269,toys,1,38.56
17677,5128,books,2,18.78
17678,2806,electronics,1,116.64
17678,1910,toys,2,54.42
17678,9536,toys,2,111.01
17679,6248,toys,2,29.08
17679,1231,electronics,2,339.47
17679,4846,apparel,2,42.14
17679,7487,sports,1,123.46
17680,2836,home,3,263.91
17680,5753,sports,2,259.63
17680,2058,beauty,3,40.77
17680,4387,electronics,1,784.14
17681,4168,electronics,1,405.43
17681,7122,electronics,3,216.25
17681,6382,sports,1,79.07
17681,9979,electronics,1,403.55
17681,8003,apparel,1,20.86
17682,1939,home,2,183.45
17682,7587,apparel,2,43.56
17682,3207,apparel,1,51.32
17682,9633,toys,3,58.39
17682,4631,apparel,3,89.78
17683,1281,toys,2,24.88
17683,7731,sports,3,306.45
17683,6957,beauty,3,55.15
17684,6322,home,2,111.23
17684,6718,electronics,2,534.9
17684,1363,apparel,3,108.37
17684,6201,apparel,2,78.17
17684,1423,grocery,3,44.05
17685,2404,beauty,2,82.27
17686,2563,electronics,1,492.04
17686,4410,sports,2,254.1
17687,8442,sports,3,140.19
17687,9057,home,3,228.34
17687,7423,home,1,72.6
17687,3348,books,1,14.65
17687,5314,sports,3,334.29
17688,2583,toys,3,100.22
17688,2993,apparel,1,42.08
17688,7077,home,2,278.89
17688,4762,electronics,1,136.62
17689,2871,grocery,1,28.98
17689,8759,grocery,3,38.46
17690,4218,sports,3,145.17
17690,6598,electronics,2,380.58
17691,6435,toys,2,44.53
17691,4355,home,3,219.49
17692,3849,electronics,2,531.09
17693,9406,beauty,1,50.78
17693,3333,electronics,1,261.7
17693,7574,grocery,3,23.04
17693,4065,apparel,1,136.82
17693,9890,home,3,163.06
17694,4306,sports,2,131.48
17695,8455,grocery,1,45.71
17695,9421,books,3,38.03
17695,5262,toys,3,111.14
17696,4741,grocery,3,25.12
17696,7657,apparel,3,63.86
17696,3893,electronics,2,386.85
17697,9363,beauty,1,48.36
17698,1638,home,2,33.9
17698,4819,electronics,1,200.82
17698,9243,apparel,2,144.59
17698,1379,electronics,1,750.34
17699,1715,grocery,3,47.35
17699,7469,sports,2,327.52
17699,5245,home,3,252.08
17699,6866,electronics,1,474.79
17700,5008,apparel,3,10.72
17700,3361,books,3,28.04
17700,9119,home,1,263.78
17700,6640,apparel,2,44.01
17701,9965,apparel,2,26.67
17701,4310,apparel,2,85.37
17701,9428,home,1,164.09
17701,4147,beauty,3,17.5
17702,8979,beauty,2,18.28
17702,7498,apparel,1,15.24
17702,7055,grocery,2,58.88
17702,1755,books,1,38.4
17703,6818,grocery,2,50.2
17703,3319,books,3,32.97
17703,5199,beauty,1,38.94
17703,3651,sports,1,321.86
17704,3726,home,3,120.02
17704,6290,beauty,2,48.47
17704,4500,sports,2,255.36
17704,3819,beauty,2,10.26
17705,3374,toys,3,49.81
17705,8342,electronics,1,597.82
17706,9966,electronics,2,88.85
17706,1473,grocery,2,25.55
17706,9834,grocery,1,28.54
17706,3079,apparel,2,68.49
17707,1659,beauty,3,83.65
17708,2902,grocery,2,55.23
17709,9788,electronics,1,548.64
17709,2167,apparel,2,95.92
17709,2384,electronics,1,651.07
17710,1015,toys,1,100.45
17710,9019,grocery,1,32.96
17710,2413,sports,3,160.15
17710,5907,electronics,3,352.2
17710,1202,toys,3,28.6
17711,2871,apparel,3,116.05
17712,9433,grocery,1,25.16
17712,6254,apparel,3,146.47
17712,2096,electronics,1,301.62
17713,9918,grocery,3,39.8
17714,9185,beauty,1,14.64
17714,5246,electronics,3,266.37
17714,4172,sports,1,83.94
17715,7139,beauty,1,25.02
17715,5018,electronics,1,406.49
17715,5234,home,3,175.56
17715,8883,toys,2,14.05
17715,3015,home,1,176.72
17716,5890,home,2,205.89
17716,1322,sports,3,19.35
17717,5356,beauty,1,42.69
17718,5216,apparel,1,124.73
17718,1121,sports,1,291.01
17718,9029,apparel,3,142.73
17718,9721,beauty,2,48.46
17719,7034,books,2,39.05
17719,2509,books,2,14.13
17719,7547,grocery,2,54.65
17720,9711,beauty,3,84.37
17720,8089,apparel,1,64.07
17720,5211,beauty,1,78.22
17720,1169,grocery,2,39.38
17721,5269,sports,3,197.68
17722,5307,beauty,2,78.39
17722,4298,toys,1,101.11
17722,4228,grocery,2,33.36
17722,1850,home,3,52.49
17723,9968,grocery,1,47.46
17723,5492,electronics,3,412.75
17723,9921,toys,1,89.24
17723,5770,grocery,3,29.09
17723,2286,electronics,2,330.08
17724,9393,grocery,2,48.08
17725,8134,electronics,1,403.95
17725,6779,electronics,1,447.35
17725,2724,beauty,3,52.08
17725,2229,beauty,1,9.86
17726,9676,electronics,1,117.08
17726,4345,books,2,22.92
17727,7563,electronics,1,363.74
17727,2378,home,1,233.91
17727,8248,beauty,3,49.75
17727,6248,grocery,1,36.53
17727,5046,books,2,23.91
17728,3326,grocery,2,36.37
17728,1039,electronics,2,349.05
17728,7053,apparel,2,17.48
17728,6006,home,3,124.69
17729,8110,toys,3,61.48
17729,8646,apparel,3,44.3
17729,1540,beauty,3,77.89
17729,1434,toys,3,50.68
17730,8087,grocery,1,58.39
17730,4270,apparel,3,124.7
17731,4252,books,3,31.57
17731,7830,grocery,2,33.29
17731,8909,home,3,288.71
17731,9811,toys,2,57.34
17731,4796,home,3,249.65
17732,4109,grocery,2,56.96
17733,8619,electronics,3,404.31
17733,4146,grocery,1,41.34
17733,1606,home,2,102.22
17733,6027,home,1,101.62
17734,6598,electronics,1,636.98
17735,8172,electronics,1,152.13
17735,5702,sports,1,31.17
17736,4454,apparel,1,143.54
17736,5489,electronics,2,194.64
17737,4518,books,1,21.13
17737,4850,apparel,3,48.16
17737,9094,home,1,122.56
17737,9092,electronics,3,451.35
17737,8750,beauty,3,27.01
17738,7118,electronics,2,728.42
17738,6921,electronics,2,497.66
17739,9767,home,2,122.67
17739,7098,electronics,2,145.12
17739,4902,electronics,1,489.39
17739,2946,electronics,3,568.39
17740,2607,apparel,1,31.28
17741,6031,sports,3,341.02
17741,3278,apparel,2,140.28
17741,2228,toys,3,50.89
17741,8061,toys,1,48.7
17741,5772,home,3,39.72
17742,8584,apparel,1,79.6
17742,1726,grocery,3,41.3
17742,5969,beauty,2,25.23
17742,8703,beauty,3,43.45
17742,1497,home,1,147.09
17743,5242,grocery,3,50.14
17744,9651,toys,1,75.31
17745,4950,books,1,10.33
17746,1435,grocery,3,32.81
17746,2350,apparel,2,121.87
17746,3744,toys,3,84.71
17747,6936,electronics,1,200.36
17747,2600,home,3,133.4
17748,6240,apparel,2,138.11
17748,7883,electronics,3,798.34
17748,2004,beauty,3,45.82
17749,1261,electronics,1,661.94
17749,3688,electronics,3,406.9
17749,7252,books,2,6.57
17749,1245,toys,1,76.62
17750,1696,electronics,3,168.44
17750,3832,toys,1,28.02
17750,7431,toys,2,98.68
17750,1559,home,1,181.47
17750,6109,apparel,3,69.54
17751,4194,books,3,26.97
17752,4583,electronics,2,573.22
17752,6663,home,3,209.6
17752,9386,apparel,1,126.62
17752,9610,books,1,10.81
17753,6585,books,3,38.69
17753,4379,apparel,1,63.35
17754,9051,electronics,2,336.96
17755,1589,electronics,2,725.59
17755,9844,grocery,1,7.74
17755,9930,toys,3,97.32
17755,1696,electronics,2,748.27
17756,1695,electronics,1,136.43
17756,8829,sports,3,317.38
17756,8892,apparel,1,140.45
17756,3545,apparel,1,47.94
17756,7146,grocery,3,3.28
17757,8384,apparel,2,125.19
17758,8190,electronics,2,446.91
17758,1527,beauty,2,78.22
17759,7332,sports,3,30.21
17760,8213,grocery,2,39.32
17761,6504,electronics,1,262.0
17761,2752,grocery,1,53.37
17761,6565,apparel,3,42.15
17761,2061,books,2,33.06
17762,4078,sports,2,326.92
17762,4381,apparel,2,56.94
17762,9353,electronics,1,85.37
17763,1725,toys,2,40.61
17764,8789,beauty,3,78.04
17764,1413,sports,3,167.82
17765,7907,apparel,2,111.39
17766,7770,books,2,37.85
17766,9828,beauty,3,32.88
17767,4666,books,1,10.46
17767,4470,grocery,2,36.04
17767,9511,home,2,121.85
17767,9320,apparel,3,126.48
17767,1505,beauty,3,24.38
17768,4705,apparel,3,67.31
17768,5628,toys,3,86.97
17768,8017,books,3,28.34
17768,4269,books,1,26.52
17769,2423,sports,1,156.12
17770,8051,beauty,2,62.3
17770,3995,apparel,3,145.98
17771,6848,toys,2,78.43
17771,8668,beauty,2,85.9
17771,2618,electronics,3,154.2
17772,2206,toys,2,75.03
17772,1258,home,1,108.47
17772,5918,apparel,2,83.43
17773,3350,apparel,2,43.15
17773,4626,beauty,3,67.77
17774,2955,apparel,2,17.98
17774,4288,beauty,2,50.16
17774,5862,books,1,31.34
17774,8929,home,2,141.64
17774,9657,electronics,2,359.16
17775,2660,grocery,2,48.27
17775,2052,home,2,160.45
17775,1659,home,3,177.82
17776,2455,apparel,3,115.06
17776,2540,sports,1,259.81
17776,9226,grocery,1,4.92
17777,6980,grocery,3,10.67
17777,1348,apparel,3,72.5
17777,9751,apparel,2,127.12
17777,8039,grocery,1,48.77
17777,4132,books,3,30.33
17778,5520,books,3,32.85
17778,2664,electronics,1,325.65
17778,8578,apparel,1,104.04
17778,1742,sports,3,235.18
17779,8935,home,2,191.14
17779,9790,electronics,3,787.93
17779,4018,sports,2,182.74
17779,3349,beauty,3,30.51
17780,6679,toys,2,117.2
17780,5410,books,3,18.54
17780,5173,grocery,3,57.5
17780,3172,apparel,3,72.05
17781,5698,electronics,2,440.89
17781,4087,beauty,1,45.02
17781,3900,electronics,1,718.26
17781,8559,home,2,197.2
17781,7993,grocery,3,47.23
17782,8171,sports,2,206.45
17782,7272,grocery,3,27.32
17782,6951,apparel,2,16.91
17782,3799,toys,1,51.53
17783,8810,electronics,3,186.1
17783,5315,home,3,123.52
17783,9580,electronics,3,354.15
17784,8271,grocery,1,17.18
17784,6075,home,3,159.27
17784,4933,home,2,62.23
17784,1592,sports,2,264.03
17785,9103,apparel,3,102.18
17785,8277,apparel,1,66.25
17785,4560,grocery,3,42.34
17786,7300,electronics,2,64.34
17786,1939,electronics,2,156.12
17786,1375,home,3,30.66
17786,8623,apparel,2,84.2
17786,1076,electronics,3,372.11
17787,3338,grocery,2,59.19
17788,9977,sports,2,307.75
17788,3134,toys,3,87.27
17788,8877,books,3,39.11
17788,5271,home,2,276.43
17788,8072,sports,3,147.16
17789,9136,apparel,2,128.18
17790,5741,electronics,3,760.44
17790,6932,electronics,1,537.79
17790,1818,electronics,1,160.53
17790,3659,books,1,7.0
17790,6087,home,1,227.13
17791,8878,apparel,3,21.94
17791,8911,beauty,3,47.99
17791,2624,toys,1,109.07
17791,6206,apparel,3,84.55
17791,3890,grocery,3,13.13
17792,1909,sports,1,257.28
17792,2338,apparel,1,37.5
17792,9627,sports,1,101.41
17792,2976,home,1,94.14
17792,6813,toys,1,68.22
17793,3088,home,2,270.24
17793,4808,home,3,233.54
17793,8684,electronics,1,143.11
17793,1644,apparel,3,131.55
17794,9092,beauty,1,51.02
17794,5692,apparel,2,149.41
17795,9843,apparel,1,87.3
17796,4522,toys,2,32.97
17797,4649,apparel,2,95.54
17797,3473,toys,1,99.6
17798,8959,apparel,1,49.14
17798,2502,toys,2,93.71
17799,3830,grocery,2,17.25
17799,4502,electronics,3,430.93
17799,5524,apparel,1,24.36
17799,3737,home,3,210.16
17799,4153,grocery,3,28.13
17800,1853,electronics,3,493.23
17801,5408,books,1,20.75
17801,3170,grocery,1,16.79
17802,4668,home,1,197.73
17802,8612,electronics,3,540.96
17802,3458,electronics,1,628.84
17803,9656,home,2,248.34
17804,2993,apparel,1,100.61
17805,2449,electronics,1,658.99
17806,4316,sports,2,171.73
17806,4996,home,1,101.85
17806,8874,home,3,162.21
17806,3630,home,1,78.34
17807,2635,home,1,40.01
17807,7429,home,3,209.41
17807,5125,apparel,1,103.77
17807,2398,beauty,3,64.82
17807,2207,grocery,2,3.94
17808,1581,apparel,2,111.56
17809,1687,sports,2,327.23
17810,1662,sports,1,135.66
17810,6578,books,1,39.33
17810,5023,beauty,2,26.82
17810,6071,electronics,1,285.64
17810,8351,grocery,1,34.14
17811,8520,home,2,63.9
17811,6511,home,2,146.98
17811,1795,home,1,173.38
17811,5006,apparel,2,104.97
17812,4944,toys,1,10.1
17812,2529,electronics,1,613.15
17812,4700,grocery,1,34.08
17812,5488,electronics,1,344.16
17813,8062,electronics,1,147.98
17813,8305,electronics,3,186.55
17814,8961,apparel,3,116.03
17814,3439,sports,1,20.87
17815,5955,toys,2,104.81
17815,2374,electronics,3,440.02
17816,4671,books,1,15.06
17816,5730,toys,1,78.79
17816,8877,sports,3,263.64
17816,1445,sports,3,242.88
17817,9544,electronics,2,489.52
17817,3027,beauty,1,28.76
17817,1785,electronics,1,125.27
17818,6828,home,3,134.31
17818,8321,home,2,221.39
17818,7856,toys,2,111.95
17819,4737,home,3,58.78
17819,2503,grocery,2,35.03
17820,1933,grocery,1,36.5
17821,8700,beauty,2,51.18
17821,8757,home,2,257.92
17821,3777,apparel,2,43.46
17822,6731,books,2,25.17
17823,7911,apparel,1,32.79
17823,7590,toys,1,75.24
17823,9199,beauty,2,57.45
17823,6268,electronics,1,609.99
17823,3370,books,2,39.5
17824,5119,apparel,3,116.46
17824,9327,sports,1,102.02
17825,9420,grocery,3,53.02
17825,8650,home,3,247.43
17825,7389,sports,3,263.14
17825,4576,home,3,101.27
17825,2239,beauty,1,81.49
17826,2290,apparel,1,44.78
17826,3117,grocery,1,58.25
17826,3759,sports,3,82.41
17827,7880,electronics,2,213.64
17827,8026,sports,1,392.61
17827,9515,apparel,2,15.16
17827,4141,electronics,3,570.44
17827,4965,apparel,1,110.85
17828,7843,grocery,2,38.58
17828,3177,apparel,1,75.79
17828,4691,home,1,212.04
17828,1149,toys,3,88.64
17828,6124,home,3,251.21
17829,3911,beauty,2,81.52
17829,2231,beauty,3,47.22
17829,5845,grocery,2,12.99
17829,9077,apparel,2,39.89
17830,4296,apparel,3,97.37
17830,9809,books,2,35.5
17831,5571,toys,2,23.66
17831,4929,apparel,1,88.33
17831,4627,apparel,3,107.22
17831,7373,sports,2,170.54
17832,2999,electronics,1,110.56
17832,7512,beauty,2,70.73
17832,2452,sports,3,18.32
17832,9651,electronics,3,202.84
17832,3417,home,1,48.15
17833,1933,home,2,31.93
17833,2513,apparel,1,64.13
17833,5659,beauty,1,56.81
17833,9481,toys,3,92.63
17834,1015,grocery,3,15.23
17835,4146,home,2,191.85
17835,4818,home,3,32.15
17835,7552,apparel,2,33.16
17835,4417,toys,2,20.15
17836,3802,grocery,1,51.01
17836,2944,electronics,1,388.25
17836,6848,electronics,3,67.74
17836,9275,toys,2,64.19
17837,5985,books,1,33.19
17838,7194,apparel,2,37.5
17838,4511,sports,1,140.38
17839,7182,apparel,1,126.93
17839,4775,electronics,2,380.04
17839,8447,sports,2,384.37
17839,7111,toys,2,35.2
17840,7111,beauty,1,33.51
17840,7232,apparel,2,62.18
17841,5528,home,3,278.88
17841,3478,grocery,1,7.79
17841,3521,grocery,3,45.03
17841,9045,grocery,1,12.6
17842,5910,beauty,1,10.33
17842,1189,apparel,3,45.06
17842,2583,grocery,3,24.95
17843,9601,electronics,1,248.55
17843,9136,electronics,3,472.29
17843,3419,home,1,255.14
17844,5795,toys,1,12.82
17844,6911,toys,2,30.6
17844,8155,electronics,3,289.21
17844,2819,apparel,3,49.54
17845,1593,electronics,3,300.56
17846,9627,electronics,1,227.04
17846,1451,electronics,3,194.24
17846,5803,apparel,3,122.86
17847,2985,apparel,3,78.5
17848,2166,grocery,2,27.95
17848,9895,beauty,3,81.65
17848,8620,grocery,2,16.52
17849,6381,beauty,3,78.49
17849,9440,home,3,138.8
17849,7733,home,3,170.94
17849,8056,beauty,3,67.6
17850,4535,grocery,3,9.41
17850,1838,toys,2,45.35
17850,8140,beauty,2,54.04
17850,2953,home,2,236.75
17851,2871,electronics,1,546.26
17852,9295,apparel,1,33.61
17852,9938,beauty,3,24.5
17852,8616,sports,1,278.93
17852,6482,sports,3,333.39
17853,3154,sports,1,67.48
17854,9765,apparel,2,22.17
17854,5625,electronics,1,402.14
17854,5460,toys,3,104.17
17855,5250,sports,1,231.1
17855,9661,sports,3,197.44
17855,9646,sports,1,174.2
17855,2565,books,3,25.66
17855,4723,electronics,3,494.9
17856,5155,apparel,3,83.22
17856,4003,books,2,32.97
17856,6206,electronics,2,522.08
17857,9063,electronics,3,476.06
